0.1666667,-3.60E-05
0.3333333,-1.30E-05
0.5,-6.00E-06
0.6666667,3.10E-05
0.8333333,1.50E-05
1,3.50E-05
1.166667,1.60E-05
1.333333,5.00E-06
1.5,1.70E-05
1.666667,0.000102
1.833333,7.80E-05
2,-6.00E-06
2.166667,6.40E-05
2.333333,0.00014
2.5,3.20E-05
2.666667,-4.60E-05
2.833333,-9.10E-05
3,0
3.166667,0.000261
3.333333,-0.000323
3.5,-0.001527
3.666667,-0.000304
3.833333,-0.000833
4,-0.003908
4.166667,-0.00047
4.333333,0.000136
4.5,0.000326
4.666667,0.000388
4.833333,0.000323
5,0.000139
5.166667,-1.20E-05
5.333333,-1.40E-05
5.5,-1.90E-05
5.666667,9.90E-05
5.833333,0.000377
6,0.000756
6.166667,0.000742
6.333333,0.000352
6.5,0.000306
6.666667,0.000394
6.833333,0.000427
7,0.00048
7.166667,0.000571
7.333333,0.000668
7.5,0.000851
7.666667,0.001026
7.833333,0.001051
8,0.001312
8.166667,0.001388
8.333333,0.001313
8.5,0.001558
8.666667,0.001386
8.833333,0.001733
9,0.00136
9.166667,0.001432
9.333333,0.001164
9.5,0.001395
9.666667,0.001348
9.833333,0.001085
10,0.000973
10.16667,0.001075
10.33333,0.000939
10.5,0.000851
10.66667,0.000934
10.83333,0.000926
11,0.000712
11.16667,0.000455
11.33333,0.000489
11.5,0.000669
11.66667,0.000576
11.83333,0.000505
12,0.000554
12.16667,0.00053
12.33333,0.000454
12.5,0.00046
12.66667,0.000502
12.83333,0.000412
13,0.000332
13.16667,0.000329
13.33333,0.000438
13.5,0.00052
13.66667,0.000464
13.83333,0.000455
14,0.000606
14.16667,0.000714
14.33333,0.000727
14.5,0.000748
14.66667,0.000831
14.83333,0.000991
15,0.001012
15.16667,0.00107
15.33333,0.001408
15.5,0.001605
15.66667,0.001657
15.83333,0.001748
16,0.001875
16.16667,0.002128
16.33333,0.002552
16.5,0.002768
16.66667,0.002927
16.83333,0.003068
17,0.003472
17.16667,0.004302
17.33333,0.00468
17.5,0.005009
17.66667,0.005711
17.83333,0.006502
18,0.007599
18.16667,0.008875
18.33333,0.009608
18.5,0.010096
18.66667,0.011543
18.83333,0.013712
19,0.015388
19.16667,0.016361
19.33333,0.017589
19.5,0.019361
19.66667,0.021191
19.83333,0.022861
20,0.024578
20.16667,0.026565
20.33333,0.0284
20.5,0.030175
20.66667,0.031669
20.83333,0.033429
21,0.034915
21.16667,0.036751
21.33333,0.038709
21.5,0.040366
21.66667,0.042051
21.83333,0.042755
22,0.044039
22.16667,0.045016
22.33333,0.045385
22.5,0.046971
22.66667,0.04803
22.83333,0.04803
23,0.049739
23.16667,0.050749
23.33333,0.049658
23.5,0.049392
23.66667,0.049193
23.83333,0.048259
24,0.049313
24.16667,0.052904
24.33333,0.054269
24.5,0.05234
24.66667,0.050101
24.83333,0.04728
25,0.044406
25.16667,0.044048
25.33333,0.047125
25.5,0.051618
25.66667,0.052987
25.83333,0.050784
26,0.048037
26.16667,0.044383
26.33333,0.039917
26.5,0.037368
26.66667,0.037153
26.83333,0.03863
27,0.041927
27.16667,0.045524
27.33333,0.046691
27.5,0.045749
27.66667,0.043078
27.83333,0.03807
28,0.03231
28.16667,0.028127
28.33333,0.026832
28.5,0.027875
28.66667,0.030257
28.83333,0.03384
29,0.03697
29.16667,0.037521
29.33333,0.036866
29.5,0.036229
29.66667,0.033864
29.83333,0.029075
30,0.024171
30.16667,0.020811
30.33333,0.018988
30.5,0.018642
30.66667,0.019536
30.83333,0.021143
31,0.023519
31.16667,0.026463
31.33333,0.028229
31.5,0.027969
31.66667,0.027033
31.83333,0.026551
32,0.025115
32.16667,0.0222
32.33333,0.018936
32.5,0.01637
32.66667,0.014643
32.83333,0.01347
33,0.012795
33.16667,0.013102
33.33333,0.014029
33.5,0.015195
33.66667,0.016444
33.83333,0.017936
34,0.01912
34.16667,0.019175
34.33333,0.018663
34.5,0.01836
34.66667,0.017977
34.83333,0.016632
35,0.0146
35.16667,0.012767
35.33333,0.011301
35.5,0.010086
35.66667,0.009051
35.83333,0.008565
36,0.008494
36.16667,0.008448
36.33333,0.008442
36.5,0.008527
36.66667,0.008892
36.83333,0.00944
37,0.009922
37.16667,0.010384
37.33333,0.010651
37.5,0.010776
37.66667,0.010753
37.83333,0.010641
38,0.010436
38.16667,0.010174
38.33333,0.009326
38.5,0.008153
38.66667,0.007203
38.83333,0.006619
39,0.006301
39.16667,0.005937
39.33333,0.005667
39.5,0.005684
39.66667,0.005668
39.83333,0.005405
40,0.005071
40.16667,0.004821
40.33333,0.004635
40.5,0.004618
40.66667,0.004684
40.83333,0.004783
41,0.004945
41.16667,0.005012
41.33333,0.004909
41.5,0.004851
41.66667,0.004887
41.83333,0.004826
42,0.004693
42.16667,0.004683
42.33333,0.004733
42.5,0.004814
42.66667,0.004684
42.83333,0.004313
43,0.003999
43.16667,0.003807
43.33333,0.003618
43.5,0.003531
43.66667,0.003457
43.83333,0.003246
44,0.002984
44.16667,0.002798
44.33333,0.002803
44.5,0.002742
44.66667,0.002594
44.83333,0.002426
45,0.002356
